index,login_timestamp,user_id,round-trip_time_[ms],ip_address,country,region,city,asn,user_agent_string,browser_name_and_version,os_name_and_version,device_type,login_successful,is_attack_ip,is_account_takeover,time_of_day,ip_reputation_score,geo_anomaly_flag,fail_count_1min,fail_count_5min,unique_usernames_5min,time_since_last_login,is_new_device,rolling_fail_velocity,login_success_rate_1min,fail_to_success_ratio_5min,attack_type,is_anomaly
3374008,2020-03-20 11:42:47.557,7561287049116589827,0.0,209.236.125.35,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1949.138 Mobile Safari/537.36 PHX/6.3",Chrome Mobile 81.0.4044.1949,iOS 14.2.1,mobile,False,True,False,11,1.0,0,1,11,3,999999,1,1.1,0.5,11.0,dictionary_attack,1
27485655,2021-01-13 04:16:13.943,5202712023096502102,0.0,209.236.123.228,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.69 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.89",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,True,False,4,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
21069496,2020-11-18 02:24:27.510,4077308066425759918,0.0,170.39.77.39,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/63.0.3239.111 Mobile Safari/537.36 AlohaBrowser/1.3.2.2",Chrome Mobile 63.0.3239,Android 4.1,mobile,True,False,False,2,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
1437227,2020-02-22 11:40:08.207,-6715355775484187454,0.0,209.236.125.186,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2004.62 Mobile Safari/537.36",Chrome Mobile 81.0.4044.2004,Android 4.1,mobile,False,True,False,11,1.0,0,1,5,5,999999,1,0.5,0.0,5.0,dictionary_attack,1
3520643,2020-03-22 14:21:56.650,3491136945621121664,0.0,209.236.123.154,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) plus Build/PTBS29.401-58-2; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/88.0.4324.93 Mobile Safari/537.36",Chrome Mobile WebView 88.0.4324,iOS 11.2.6,mobile,False,True,False,14,1.0,0,5,11,3,999999,1,1.1,0.0,11.0,brute_force,1
274266,2020-02-07 01:44:41.843,-4324475583306591935,0.0,45.130.53.175,US,Texas,Dallas,398986,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1971.138 Mobile Safari/537.36 variation/88434",Chrome Mobile 81.0.4044.1971,Android 5.5.1,mobile,False,True,False,1,1.0,0,0,0,1,0,0,0.0,1.0,0.0,normal,0
246704,2020-02-06 16:19:39.723,5400362627016044576,0.0,209.236.123.60,US,-,-,393398,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Snapchat/11.8.1.33 (like Safari/604.1) variation/276361",Snapchat 11.8.1,iOS 14.2.1,mobile,False,True,False,16,1.0,0,2,3,4,999999,1,0.3,0.0,3.0,dictionary_attack,1
4033644,2020-03-29 15:40:49.219,6560830531738935911,0.0,209.236.123.30,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1945.138 Mobile Safari/537.36 PHX/5.5",Chrome Mobile 81.0.4044.1945,Android 6.0.99,mobile,False,True,False,15,1.0,0,0,8,5,999999,1,0.9,1.0,2.6666666666666665,dictionary_attack,1
4504099,2020-04-04 15:10:18.982,-7554629052763421693,0.0,170.39.78.207,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.111 Mobile Safari/537.36",Chrome Mobile 81.0.4044,Android 4.1,mobile,False,False,False,15,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4905101,2020-04-10 07:41:07.424,-3165381294475803330,0.0,209.236.117.88,US,-,-,393398,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Build/NCQS26.69-64-21; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36",Chrome Mobile WebView 44.0.2403,Android 6.0.99,mobile,False,True,False,7,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
5492522,2020-04-18 09:43:29.942,-5260527683425056868,0.0,209.236.125.127,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36 PHX/6.0",Chrome Mobile 81.0.4044,Android 4.1,mobile,True,True,False,9,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
10476069,2020-06-27 21:47:31.988,-8056509204727737759,0.0,139.164.125.52,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko SalamWeb/4.6.0.48 Chrome/81.0.4044.1925.95 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1925,iOS 11.2.6,mobile,True,False,False,21,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4748890,2020-04-07 23:18:59.159,5992194442526521762,0.0,66.248.237.74,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 PHX/5.1 variation/150859",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,True,True,False,23,1.0,0,3,6,2,0,0,0.6,0.0,6.0,brute_force,1
3060241,2020-03-16 07:19:27.786,-9161616003808122472,0.0,78.91.11.246,NO,-,-,224,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False,7,0.0,1,0,0,1,999999,1,0.0,1.0,0.0,normal,0
28547897,2021-01-25 16:06:01.728,-5156941789871574162,0.0,46.212.15.217,NO,Vestfold og Telemark,Sandefjord,41164,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1933.122 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1933,Android 2.2,mobile,False,False,False,16,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
5692657,2020-04-21 09:38:30.719,-4324475583306591935,0.0,209.236.117.111,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.117 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,True,False,9,1.0,0,0,0,1,6,0,0.0,1.0,0.0,normal,0
11577331,2020-07-12 13:29:11.498,-4324475583306591935,0.0,202.92.219.42,NZ,Auckland,Auckland,56186,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1937.138 Mobile Safari/537.36 variation/82533",Chrome Mobile 81.0.4044.1937,Android 5.5.1,mobile,False,False,False,13,0.0,1,0,0,1,3,0,0.0,1.0,0.0,normal,0
15558137,2020-09-06 19:43:18.757,-4324475583306591935,579.0,51.175.149.241,NO,Oslo County,Oslo,29695,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",Android 2.3.3.2660,Android 5.4.3,mobile,False,False,False,19,0.0,1,0,0,1,2,0,0.0,1.0,0.0,normal,0
1822855,2020-02-27 13:59:39.761,-4324475583306591935,0.0,209.236.117.62,US,-,-,393398,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1945.117 Mobile Safari/537.36 PHX/5.4",Chrome Mobile 81.0.4044.1945,Android 2.2,mobile,False,True,False,13,1.0,0,1,1,1,1,0,0.1,0.0,1.0,normal,0
29642829,2021-02-08 06:53:14.519,-8716741783302835382,0.0,109.247.178.32,NO,Rogaland,Egersund,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.24.92 Safari/537.36",Chrome 69.0.3497.17.24,Mac OS X 10.14.6,desktop,False,False,False,6,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
672913,2020-02-12 10:04:20.626,-4666865261557019469,0.0,209.236.117.185,US,-,-,393398,"Mozilla/5.0  (Mobile; LYF/F220B/LYF-F220B-003-01-45-051119;Android; https://github.com/das-group/rba-dataset) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/129445",Android 2.2.2.2634,KaiOS 2.5,mobile,True,True,False,10,1.0,0,2,9,8,999999,1,0.9,0.0,1.8,credential_stuffing,1
4698400,2020-04-07 10:07:40.193,-3541500980654673216,0.0,209.236.117.175,US,-,-,393398,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1670,Firefox 20.0.0.1670,Android 2.2,mobile,False,True,False,10,1.0,0,4,6,7,999999,1,0.6,0.0,3.0,credential_stuffing,1
1904663,2020-02-28 14:50:13.058,-4324475583306591935,0.0,38.135.39.242,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.117 Mobile Safari/537.36,gzip(gfe,gzip(gfe (Chrome Image Compression Service",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,True,False,14,1.0,0,0,4,3,0,0,1.0,1.0,4.0,dictionary_attack,1
3939841,2020-03-28 08:44:21.051,-3077486903072112021,0.0,66.248.237.250,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko Version/11.1.1.1086 Safari/605.1.15",Safari 11.1.1.1086,iOS 14.2.1,mobile,True,True,False,8,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
21497310,2020-11-21 18:49:00.959,-1999335758853878070,0.0,178.213.212.223,RO,-,-,31028,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.205.88 Safari/537.36",Chrome 79.0.3945.192.205,Mac OS X 10.14.6,desktop,True,True,True,18,1.0,1,0,0,1,19464,0,0.0,1.0,0.0,account_takeover,1
1272223,2020-02-20 06:37:42.842,-4324475583306591935,0.0,77.87.192.190,UA,-,-,28907,"Mozilla/5.0  (iPad; U; CPU OS 4_2_1 like Mac OS X; en-us) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/276644",Android 2.3.6,iOS 4.2.1,mobile,False,False,False,6,0.0,1,0,0,1,1,0,0.0,1.0,0.0,normal,0
600860,2020-02-11 12:28:16.273,-4324475583306591935,0.0,209.236.117.185,US,-,-,393398,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Snapchat/11.8.1.33 (like Safari/604.1)",Snapchat 11.8.1,iOS 14.2.1,mobile,False,True,False,12,1.0,0,3,3,3,1,0,0.3,0.4,1.5,brute_force,1
16520880,2020-09-20 10:07:52.875,-5565283429293799194,0.0,79.160.167.94,NO,Rogaland,Haugesund,29695,"Mozilla/5.0  (Linux; U; Android 5.4.3; en-us; GT-I9060 Build/JDQ39) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69385",Android 2.3.3.2660,Android 5.4.3,mobile,True,False,False,10,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4446394,2020-04-03 17:27:50.148,-432372464836188016,0.0,209.236.117.143,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.99 Mobile Safari/537.36 PHX/5.3",Chrome Mobile 80.0.3987,Android 4.1,mobile,True,True,False,17,1.0,0,4,11,8,999999,1,1.1,0.0,5.5,credential_stuffing,1
979831,2020-02-16 12:25:17.695,-4324475583306591935,0.0,209.236.117.198,US,-,-,393398,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Snapchat/11.8.1.33 (like Safari/604.1)",Snapchat 11.8.1,iOS 14.2.1,mobile,False,True,False,12,1.0,0,1,1,4,2,0,0.1,0.5,0.3333333333333333,normal,0
507335,2020-02-10 11:54:07.954,5819943656366824800,0.0,45.130.53.53,US,Texas,Dallas,398986,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36Snapchat11.0.6.82 (SM-G986B; Android 10#G986BXXU4BTH5#29; gzip",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,True,True,False,11,1.0,0,1,5,3,0,0,0.5,0.5,2.5,dictionary_attack,1
12320347,2020-07-22 18:06:31.687,7077371158903555141,0.0,10.0.11.237,NO,Oslo County,Oslo,500021,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.51.109 Safari/537.36",Chrome 72.0.3626.51,Mac OS X 10.12.3,desktop,True,True,False,18,1.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
893468,2020-02-15 08:13:17.840,-3990473452738629667,0.0,195.88.227.15,US,Texas,Dallas,398986,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.90",Chrome Mobile WebView 85.0.4183,Android 4.1,mobile,True,True,False,8,1.0,0,0,0,1,0,0,0.0,1.0,0.0,normal,0
2823,2020-02-03 13:19:07.575,4996622998856625713,0.0,209.236.117.214,US,-,-,393398,"Mozilla/5.0 (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 532) like iPhone OS 7_0_3 Mac OS X AppleWebKit/537 (KHTML, like Gecko) Mobile Safari/537",IE Mobile 11.0,Windows Phone 8.1,mobile,False,True,False,13,1.0,0,0,0,1,0,0,0.0,1.0,0.0,normal,0
10516880,2020-06-28 13:13:30.818,-3959297833236956151,0.0,79.160.176.176,NO,Vestfold og Telemark,Tønsberg,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4202.0 Safari/537.36",Chrome 86.0.4202,Mac OS X 10.14.6,desktop,False,False,False,13,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
197522,2020-02-06 01:21:21.622,-4324475583306591935,0.0,31.42.11.102,PL,Silesia,Częstochowa,49528,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/80.0.3987.99 Mobile Safari/537.36 PHX/3.6",Chrome Mobile WebView 80.0.3987,iOS 11.2.6,mobile,False,True,False,1,1.0,1,2,2,2,1,0,0.2,0.0,2.0,normal,0
27983941,2021-01-19 01:41:23.628,1890614908826713848,0.0,66.248.237.15,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 EdgW/1.0",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,True,False,1,1.0,0,0,1,2,999999,1,0.1,1.0,1.0,normal,0
7899366,2020-05-21 21:23:52.875,-9090061564316369934,0.0,170.39.78.238,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044,Android 4.1,mobile,False,False,False,21,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
3146467,2020-03-17 09:56:08.301,-6361784383281204634,706.0,10.0.11.232,NO,Oslo County,Oslo,500021,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_0_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/294343",Android 2.3.6,iOS 9.0.2,tablet,True,True,False,9,1.0,0,0,0,6,999999,1,0.0,1.0,0.0,normal,0
2402021,2020-03-06 09:28:02.193,-4324475583306591935,0.0,209.236.123.134,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/6.1",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,True,False,9,1.0,0,0,0,1,5,0,0.0,1.0,0.0,normal,0
4677084,2020-04-07 04:59:18.747,-4324475583306591935,0.0,38.135.39.167,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2094.111 Mobile Safari/537.36,gzip(gfe,gzip(gfe",Chrome Mobile 81.0.4044.2094,Windows Phone 8.1,mobile,False,True,False,4,1.0,0,2,2,4,4,0,0.2,0.0,1.0,normal,0
16029206,2020-09-13 11:14:40.886,-4324475583306591935,0.0,66.248.237.108,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/145331",Android 2.2.2.2633,iOS 11.2.5,mobile,False,True,False,11,1.0,0,0,0,1,5,0,0.0,1.0,0.0,normal,0
1064745,2020-02-17 13:59:49.455,-450395398086763718,0.0,209.236.117.226,US,-,-,393398,"Mozilla/5.0 (Linux; Android 10.0.99; H30-U10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.96 Mobile Safari/537.36 variation/10547",Chrome Mobile 81.0.4044,Android 10.0.99,mobile,False,True,False,13,1.0,0,1,1,3,999999,1,0.1,0.5,1.0,normal,0
389790,2020-02-08 17:11:47.727,-4364157826126554200,0.0,66.248.237.126,US,-,-,393398,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1618 variation/37399,Firefox 20.0.0.1618,Android 2.2,mobile,True,True,False,17,1.0,0,1,1,2,999999,1,0.1,0.5,1.0,normal,0
4484806,2020-04-04 10:07:56.316,-4324475583306591935,0.0,209.236.123.238,US,-,-,393398,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.1 Mobile/15E148 Snapchat/11.8.1.33 (like Safari/604.1)",Snapchat 11.8.1,iOS 14.2.1,mobile,False,True,False,10,1.0,0,1,5,3,4,0,0.5,0.0,2.5,dictionary_attack,1
25554756,2020-12-28 15:32:32.834,4026724905679362780,0.0,170.39.79.58,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.5.10 variation/198978",MiuiBrowser 12.5.10,iOS 11.2.6,mobile,True,False,False,15,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
5491178,2020-04-18 09:20:06.148,378279690902759181,0.0,66.248.237.96,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2004.111 Mobile Safari/537.36",Chrome Mobile 81.0.4044.2004,iOS 11.2.6,mobile,True,True,False,9,1.0,0,4,8,9,999999,1,0.8,0.2,1.6,credential_stuffing,1
31189871,2021-02-27 22:59:17.578,-4324475583306591935,0.0,170.39.78.106,US,-,-,393398,AwarioSmartBot/1.0  (en-us) variation/294820,AwarioSmartBot 1.0,Other ,unknown,False,False,False,22,0.0,0,1,5,1,1,0,0.6,0.0,5.0,dictionary_attack,1
20540184,2020-11-12 08:47:54.604,-4324475583306591935,0.0,95.164.140.227,US,Wyoming,Cheyenne,54903,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0 variation/245229,Firefox 20.0,iOS 13.4,mobile,False,False,False,8,0.0,0,0,0,1,2,0,0.0,1.0,0.0,normal,0
174762,2020-02-05 16:41:24.065,1147017616095754724,0.0,209.236.117.161,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.2896.2901.99 Mobile Safari/537.36",Chrome Mobile 71.0.3578.2896.2901,Windows Phone 8.1,mobile,True,True,False,16,1.0,0,1,6,6,999999,1,0.6,0.8333333333333334,0.8571428571428571,credential_stuffing,1
4262486,2020-04-01 12:49:45.628,-4262612813225051179,0.0,209.236.117.37,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36 OPT/2.3 variation/44234",Chrome Mobile 81.0.4044,Android 4.1,mobile,True,True,False,12,1.0,0,1,4,7,0,0,0.4,0.5,1.0,credential_stuffing,1
501593,2020-02-10 10:44:35.029,-4324475583306591935,0.0,31.42.11.27,PL,Silesia,Częstochowa,49528,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.81 Mobile Safari/537.36 YJApp-ANDROID jp.co.yahoo.android.yjtop/3.76.1",Chrome Mobile WebView 85.0.4183,iOS 14.2.1,mobile,False,True,False,10,1.0,1,1,3,3,2,0,0.3,0.0,3.0,dictionary_attack,1
6225881,2020-04-28 18:39:51.560,7665149386908501754,0.0,31.185.28.182,NO,Viken,Fetsund,2116,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1610 variation/247583,Firefox 20.0.0.1610,iOS 13.4,mobile,False,False,False,18,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
12524184,2020-07-25 19:29:39.853,-5251361818720520606,0.0,92.220.219.234,NO,Vestland,Bergen,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.205.79 Safari/537.36",Chrome 79.0.3945.192.205,Mac OS X 10.14.6,desktop,True,False,False,19,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4698784,2020-04-07 10:12:33.053,-3541500980654673216,0.0,209.236.117.175,US,-,-,393398,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1670,Firefox 20.0.0.1670,Android 2.2,mobile,False,True,False,10,1.0,0,4,6,7,0,0,0.6,0.0,3.0,credential_stuffing,1
1389896,2020-02-21 15:51:22.285,-4324475583306591935,0.0,209.236.123.93,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/6.1",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,True,False,15,1.0,0,2,2,5,1,0,0.2,0.6,0.5,normal,0
414716,2020-02-09 06:36:59.104,-8315125457470816909,0.0,209.236.123.216,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.42 Mobile Safari/537.36 variation/45413",Chrome Mobile 81.0.4044,Android 4.1,mobile,False,True,False,6,1.0,0,2,7,8,999999,1,0.7,0.0,3.5,credential_stuffing,1
2707764,2020-03-10 18:51:42.976,-4324475583306591935,0.0,66.248.237.219,US,-,-,393398,Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20100101 Firefox/20.0.0.1782,Firefox 20.0.0.1782,Android 2.2,mobile,False,True,False,18,1.0,0,1,2,2,1,0,0.2,0.0,2.0,normal,0
4875804,2020-04-09 17:25:07.503,7990472563369259558,0.0,209.236.125.220,US,-,-,393398,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36 variation/71471",Chrome Mobile 81.0.4044,Android 5.5.1,mobile,False,True,False,17,1.0,0,4,8,7,999999,1,0.8,0.3333333333333333,4.0,credential_stuffing,1
18739105,2020-10-20 11:33:26.256,-2999257606971028483,0.0,80.239.27.88,NO,Rogaland,Stavanger,25400,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1927.91 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1927,iOS 13.4,mobile,True,False,False,11,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4886864,2020-04-09 21:03:13.977,3723586841560935698,0.0,10.0.77.177,NO,-,-,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,False,False,21,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
5389130,2020-04-16 18:35:51.890,5897825589708225863,0.0,10.0.60.115,NO,Oslo County,Oslo,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.0 Safari/537.36 Edg/81.0.416.0",Edge 81.0.416,Mac OS X 10.14.6,desktop,True,False,False,18,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
